gene_ncbi,set
6572,genome
6573,genome
6574,genome
6575,genome
6576,genome
6578,genome
6579,genome
6580,genome
6581,genome
6582,genome
6583,genome
6584,genome
6585,genome
6586,genome
203190,genome
6588,genome
203197,genome
6590,genome
6591,genome
255313,genome
100506049,genome
6594,genome
6595,genome
6596,genome
6597,genome
6598,genome
6599,genome
399814,genome
6601,genome
6602,genome
6603,genome
6604,genome
6605,genome
6606,genome
6607,genome
6608,genome
6609,genome
6610,genome
6611,genome
6612,genome
6613,genome
6614,genome
6615,genome
6616,genome
6617,genome
6618,genome
6619,genome
6620,genome
6621,genome
6622,genome
6623,genome
6624,genome
6625,genome
6626,genome
6627,genome
6628,genome
6629,genome
137695,genome
6631,genome
6632,genome
6633,genome
6634,genome
6635,genome
6636,genome
6637,genome
6638,genome
203238,genome
6640,genome
6641,genome
6642,genome
6643,genome
170482,genome
6645,genome
6646,genome
6647,genome
6648,genome
6649,genome
6650,genome
6651,genome
6652,genome
6653,genome
6654,genome
6655,genome
6656,genome
6657,genome
6658,genome
6659,genome
6660,genome
203260,genome
6662,genome
6663,genome
6664,genome
6665,genome
6666,genome
6667,genome
6668,genome
137735,genome
6670,genome
6671,genome
6672,genome
170506,genome
6674,genome
6675,genome
6676,genome
6677,genome
6678,genome
203286,genome
399888,genome
646103,genome
6683,genome
203228,genome
6688,genome
6689,genome
6690,genome
6691,genome
6692,genome
6693,genome
6694,genome
6695,genome
6696,genome
6697,genome
6698,genome
6699,genome
6700,genome
6701,genome
399909,genome
6703,genome
6704,genome
6705,genome
6706,genome
6707,genome
6708,genome
6709,genome
6710,genome
6711,genome
6712,genome
6713,genome
6714,genome
6715,genome
6716,genome
6717,genome
6718,genome
346517,genome
6720,genome
6721,genome
6722,genome
6723,genome
203328,genome
6725,genome
6726,genome
6727,genome
6728,genome
6729,genome
6730,genome
6731,genome
6732,genome
6733,genome
6734,genome
170572,genome
6736,genome
6737,genome
6738,genome
170575,genome
399947,genome
6741,genome
6742,genome
137814,genome
6744,genome
6745,genome
6746,genome
6747,genome
6748,genome
6749,genome
6750,genome
6751,genome
6752,genome
6753,genome
6754,genome
6755,genome
6756,genome
6757,genome
6758,genome
6759,genome
6760,genome
399968,genome
137835,genome
6764,genome
399979,genome
346528,genome
6767,genome
6768,genome
6769,genome
6770,genome
203245,genome
6772,genome
6773,genome
6774,genome
6775,genome
6776,genome
6777,genome
6778,genome
6779,genome
6780,genome
6781,genome
6782,genome
6783,genome
157657,genome
6785,genome
6786,genome
6787,genome
6788,genome
6789,genome
6790,genome
170622,genome
6792,genome
6793,genome
6794,genome
6795,genome
137868,genome
6799,genome
137872,genome
6801,genome
6804,genome
203413,genome
6809,genome
6810,genome
6811,genome
6812,genome
6814,genome
6815,genome
137886,genome
6817,genome
6818,genome
6819,genome
6820,genome
6821,genome
6822,genome
203427,genome
203430,genome
286827,genome
6827,genome
6829,genome
6830,genome
137902,genome
6832,genome
6833,genome
6834,genome
6835,genome
6836,genome
6837,genome
6838,genome
6839,genome
6840,genome
170679,genome
170680,genome
6843,genome
6844,genome
6845,genome
6846,genome
6847,genome
170685,genome
170689,genome
6850,genome
170690,genome
170691,genome
6853,genome
6854,genome
6855,genome
6856,genome
6857,genome
170692,genome
400073,genome
6860,genome
6861,genome
6862,genome
6863,genome
6865,genome
6866,genome
6867,genome
6868,genome
6869,genome
6870,genome
6871,genome
6872,genome
6873,genome
6874,genome
6875,genome
6876,genome
6877,genome
6878,genome
6879,genome
6880,genome
6881,genome
6882,genome
6883,genome
6884,genome
6885,genome
6886,genome
6887,genome
6888,genome
6890,genome
6891,genome
6892,genome
137964,genome
6894,genome
6895,genome
6897,genome
6898,genome
6899,genome
6900,genome
6901,genome
6902,genome
6903,genome
6904,genome
6905,genome
6906,genome
6907,genome
6908,genome
6909,genome
6910,genome
6911,genome
400120,genome
6913,genome
203522,genome
6915,genome
6916,genome
6917,genome
203523,genome
6919,genome
6920,genome
6921,genome
137994,genome
6923,genome
6924,genome
6925,genome
6926,genome
6927,genome
6928,genome
6929,genome
170712,genome
6932,genome
6934,genome
6935,genome
6936,genome
138009,genome
6938,genome
6939,genome
6940,genome
6941,genome
6942,genome
6943,genome
6944,genome
6945,genome
203547,genome
6947,genome
6948,genome
6949,genome
6950,genome
727838,genome
6954,genome
203562,genome
727851,genome
203569,genome
727857,genome
727866,genome
138046,genome
6975,genome
138050,genome
170825,genome
6988,genome
6990,genome
6991,genome
6992,genome
6993,genome
138065,genome
6996,genome
6997,genome
6998,genome
6999,genome
138162,genome
7001,genome
727897,genome
7003,genome
7004,genome
7005,genome
7006,genome
7007,genome
7008,genome
7009,genome
7010,genome
7011,genome
170850,genome
7013,genome
7014,genome
7015,genome
7016,genome
400224,genome
7018,genome
7019,genome
7020,genome
7021,genome
7022,genome
7023,genome
7024,genome
7025,genome
7026,genome
7027,genome
254272,genome
7029,genome
7030,genome
7031,genome
7032,genome
7033,genome
646174,genome
7035,genome
7036,genome
7037,genome
7038,genome
7039,genome
7040,genome
7041,genome
7042,genome
7043,genome
7044,genome
7045,genome
7046,genome
7047,genome
7048,genome
7049,genome
7050,genome
7051,genome
7052,genome
7053,genome
7054,genome
7056,genome
7057,genome
7058,genome
7059,genome
7060,genome
727957,genome
7062,genome
7064,genome
7066,genome
7067,genome
7068,genome
7069,genome
7070,genome
7071,genome
7072,genome
7073,genome
7074,genome
7075,genome
7076,genome
7077,genome
7078,genome
7079,genome
7080,genome
138151,genome
7082,genome
7083,genome
7084,genome
255411,genome
7086,genome
7087,genome
7088,genome
7089,genome
7090,genome
7091,genome
7092,genome
7093,genome
7094,genome
7095,genome
7096,genome
7097,genome
7098,genome
7099,genome
7100,genome
7101,genome
7102,genome
7103,genome
7104,genome
7105,genome
7106,genome
7107,genome
7108,genome
7109,genome
7110,genome
7111,genome
7112,genome
100506564,genome
7114,genome
170954,genome
164237,genome
170958,genome
170959,genome
170960,genome
7122,genome
7123,genome
7124,genome
7125,genome
7126,genome
7127,genome
7128,genome
138199,genome
7130,genome
100506581,genome
7132,genome
7133,genome
7134,genome
7135,genome
7136,genome
7137,genome
7138,genome
7139,genome
7140,genome
7141,genome
7142,genome
7143,genome
728036,genome
7145,genome
728042,genome
7148,genome
7150,genome
728047,genome
7153,genome
728049,genome
7155,genome
7156,genome
7157,genome
7158,genome
7159,genome
346606,genome
7161,genome
7162,genome
7163,genome
7164,genome
7165,genome
7166,genome
7167,genome
7168,genome
7169,genome
7170,genome
7171,genome
7172,genome
7173,genome
7174,genome
7175,genome
138240,genome
7177,genome
7178,genome
7179,genome
7180,genome
7181,genome
7182,genome
138255,genome
7184,genome
7185,genome
7186,genome
7187,genome
7188,genome
7189,genome
171023,genome
171024,genome
728082,genome
728090,genome
7200,genome
7201,genome
728096,genome
7203,genome
7204,genome
7205,genome
100506658,genome
7216,genome
728113,genome
7220,genome
728116,genome
7222,genome
7223,genome
7224,genome
7225,genome
7226,genome
7227,genome
728118,genome
122526777,genome
122526779,genome
122526780,genome
728130,genome
138307,genome
400451,genome
728132,genome
138311,genome
728137,genome
7247,genome
7248,genome
7249,genome
7251,genome
7252,genome
7253,genome
7257,genome
7258,genome
7259,genome
7260,genome
7262,genome
7263,genome
7264,genome
7265,genome
7266,genome
7267,genome
7268,genome
7270,genome
7272,genome
7273,genome
7274,genome
7275,genome
7276,genome
7277,genome
7278,genome
7280,genome
100506736,genome
7283,genome
7284,genome
400499,genome
7286,genome
7287,genome
7288,genome
7289,genome
7290,genome
7291,genome
7292,genome
7293,genome
7294,genome
7295,genome
7296,genome
7297,genome
7298,genome
7299,genome
728194,genome
7301,genome
7305,genome
7306,genome
7307,genome
7311,genome
7314,genome
7316,genome
7317,genome
7318,genome
7319,genome
7320,genome
7321,genome
7322,genome
7323,genome
7324,genome
7325,genome
7326,genome
7327,genome
7328,genome
7329,genome
171169,genome
728224,genome
7332,genome
728226,genome
7334,genome
7335,genome
7336,genome
7337,genome
171177,genome
728229,genome
7341,genome
7342,genome
7343,genome
728239,genome
7345,genome
7347,genome
7348,genome
7349,genome
7350,genome
7351,genome
7352,genome
7353,genome
164284,genome
7355,genome
7356,genome
7357,genome
7358,genome
138428,genome
7360,genome
138429,genome
400569,genome
7363,genome
7364,genome
7365,genome
7366,genome
7367,genome
7368,genome
7369,genome
400581,genome
7371,genome
7372,genome
7373,genome
7374,genome
7375,genome
7376,genome
728269,genome
7378,genome
7379,genome
7380,genome
7381,genome
171222,genome
728276,genome
7384,genome
7385,genome
7386,genome
728279,genome
7388,genome
7389,genome
7390,genome
7391,genome
7392,genome
7398,genome
7399,genome
138241,genome
7401,genome
7402,genome
7403,genome
7404,genome
7405,genome
138474,genome
7407,genome
7408,genome
7409,genome
7410,genome
7411,genome
7412,genome
400629,genome
7414,genome
7415,genome
7416,genome
7417,genome
728310,genome
7419,genome
7421,genome
7422,genome
7423,genome
7424,genome
7425,genome
728317,genome
728318,genome
7428,genome
7429,genome
7430,genome
7431,genome
7432,genome
7433,genome
7434,genome
7436,genome
7439,genome
7441,genome
7442,genome
7443,genome
7444,genome
728340,genome
7447,genome
7448,genome
728343,genome
7450,genome
400668,genome
7453,genome
7454,genome
7455,genome
7456,genome
400673,genome
7458,genome
7461,genome
7462,genome
728358,genome
7464,genome
7465,genome
7466,genome
728361,genome
7468,genome
7469,genome
7471,genome
7472,genome
7473,genome
7474,genome
7475,genome
7476,genome
7477,genome
7478,genome
7479,genome
7480,genome
7481,genome
7482,genome
7483,genome
7484,genome
7485,genome
7486,genome
728378,genome
728379,genome
7490,genome
728386,genome
400709,genome
7494,genome
164312,genome
346673,genome
400713,genome
7498,genome
7499,genome
728392,genome
728393,genome
728395,genome
7504,genome
400720,genome
728400,genome
7507,genome
7508,genome
728403,genome
728405,genome
7511,genome
7512,genome
7514,genome
7515,genome
7516,genome
7517,genome
7518,genome
400735,genome
7520,genome
400736,genome
728419,genome
7525,genome
7528,genome
7529,genome
196883,genome
7531,genome
7532,genome
7533,genome
7534,genome
7535,genome
7536,genome
400745,genome
7538,genome
7539,genome
7541,genome
7542,genome
7543,genome
7544,genome
7545,genome
7546,genome
7547,genome
400757,genome
7549,genome
171389,genome
7551,genome
7552,genome
7553,genome
7554,genome
7555,genome
7556,genome
171392,genome
7559,genome
7561,genome
7562,genome
728458,genome
7564,genome
7565,genome
7566,genome
7567,genome
7568,genome
7569,genome
7570,genome
7571,genome
7572,genome
138639,genome
7574,genome
728464,genome
7576,genome
346689,genome
400793,genome
7579,genome
7580,genome
7581,genome
7582,genome
400797,genome
7584,genome
171425,genome
7586,genome
7587,genome
110599583,genome
7589,genome
110599588,genome
7592,genome
7593,genome
7594,genome
728489,genome
7596,genome
7597,genome
728492,genome
254295,genome
100507050,genome
100507055,genome
400818,genome
728498,genome
400823,genome
204219,genome
400830,genome
400831,genome
7617,genome
7620,genome
7621,genome
7625,genome
7626,genome
7627,genome
728524,genome
7629,genome
7633,genome
7634,genome
7637,genome
7638,genome
7639,genome
100507096,genome
728537,genome
171482,genome
7643,genome
7644,genome
138715,genome
138716,genome
171483,genome
171484,genome
7652,genome
138724,genome
728568,genome
7673,genome
7675,genome
400891,genome
7678,genome
7681,genome
728577,genome
7690,genome
7691,genome
7692,genome
7693,genome
7694,genome
7695,genome
200895,genome
7697,genome
728586,genome
7699,genome
7700,genome
7701,genome
7702,genome
7703,genome
7704,genome
7705,genome
7706,genome
7707,genome
171546,genome
7709,genome
7710,genome
7711,genome
7712,genome
100507170,genome
7716,genome
7718,genome
171558,genome
400935,genome
100169851,genome
728621,genome
7726,genome
7727,genome
7728,genome
138799,genome
138802,genome
138803,genome
7732,genome
7733,genome
138804,genome
138805,genome
171568,genome
7737,genome
7738,genome
7739,genome
400954,genome
7741,genome
728637,genome
7743,genome
7745,genome
7746,genome
171586,genome
7748,genome
400961,genome
7750,genome
400966,genome
7752,genome
7753,genome
728642,genome
7755,genome
7756,genome
7757,genome
7760,genome
7761,genome
7762,genome
7763,genome
7764,genome
728656,genome
7766,genome
7767,genome
7768,genome
7769,genome
7770,genome
7771,genome
7772,genome
7773,genome
400986,genome
7775,genome
7776,genome
7779,genome
7780,genome
7781,genome
7782,genome
7783,genome
7784,genome
203447,genome
7786,genome
7789,genome
7791,genome
728689,genome
7798,genome
7799,genome
728695,genome
7802,genome
7804,genome
7805,genome
401024,genome
7809,genome
138881,genome
138882,genome
7812,genome
7813,genome
138883,genome
401027,genome
728712,genome
7818,genome
401036,genome
7827,genome
118568799,genome
7832,genome
100507290,genome
7837,genome
728734,genome
7840,genome
7841,genome
7844,genome
728741,genome
7846,genome
728743,genome
7849,genome
7850,genome
7851,genome
7852,genome
401067,genome
548644,genome
7855,genome
728746,genome
7857,genome
728753,genome
548645,genome
118568804,genome
7862,genome
401081,genome
7866,genome
7867,genome
204474,genome
7869,genome
728763,genome
7871,genome
7873,genome
7874,genome
401089,genome
7879,genome
7881,genome
401097,genome
7884,genome
728780,genome
100507341,genome
401115,genome
7903,genome
7905,genome
401124,genome
7913,genome
7915,genome
7916,genome
7917,genome
7918,genome
7919,genome
7920,genome
401137,genome
7922,genome
7923,genome
401138,genome
728819,genome
401145,genome
7932,genome
7936,genome
401152,genome
728833,genome
7940,genome
7941,genome
7942,genome
728841,genome
7957,genome
728858,genome
100310812,genome
7965,genome
100507421,genome
401190,genome
7975,genome
7976,genome
7978,genome
7979,genome
7980,genome
100507436,genome
7984,genome
7988,genome
7991,genome
401207,genome
7993,genome
7994,genome
139065,genome
139067,genome
728888,genome
100310846,genome
8000,genome
8001,genome
139081,genome
8013,genome
728911,genome
8019,genome
401236,genome
8021,genome
8022,genome
8027,genome
8028,genome
8029,genome
8030,genome
8031,genome
728927,genome
139105,genome
8034,genome
401250,genome
8036,genome
401251,genome
8038,genome
401258,genome
8045,genome
401262,genome
8048,genome
401265,genome
8050,genome
728945,genome
8061,genome
728957,genome
139135,genome
8065,genome
8073,genome
8074,genome
8076,genome
8078,genome
8079,genome
100507537,genome
8082,genome
8085,genome
8086,genome
8087,genome
8089,genome
8091,genome
8092,genome
196996,genome
139170,genome
8099,genome
8100,genome
8106,genome
8110,genome
8111,genome
8115,genome
139189,genome
8120,genome
729020,genome
8125,genome
8128,genome
729025,genome
8131,genome
100507588,genome
8139,genome
8140,genome
139212,genome
100129583,genome
8148,genome
139221,genome
100507607,genome
100507608,genome
8153,genome
139231,genome
8161,genome
729059,genome
8165,genome
255626,genome
8170,genome
401387,genome
8174,genome
8175,genome
8178,genome
170961,genome
401397,genome
401399,genome
8187,genome
8189,genome
8190,genome
729085,genome
8192,genome
8193,genome
204801,genome
255631,genome
401409,genome
729092,genome
100507650,genome
8200,genome
8202,genome
8204,genome
8208,genome
8209,genome
401427,genome
131890,genome
139285,genome
8216,genome
8218,genome
8220,genome
100507679,genome
8224,genome
8225,genome
8226,genome
8227,genome
8228,genome
401447,genome
8233,genome
8237,genome
8239,genome
8241,genome
8242,genome
8243,genome
204851,genome
139322,genome
401466,genome
139324,genome
115482686,genome
401474,genome
92822,genome
8260,genome
8263,genome
8266,genome
8269,genome
8270,genome
139341,genome
8273,genome
8277,genome
401494,genome
401498,genome
255649,genome
8284,genome
8288,genome
8289,genome
8290,genome
8291,genome
8292,genome
8293,genome
8294,genome
8295,genome
401505,genome
100507747,genome
8301,genome
8302,genome
8303,genome
729201,genome
139378,genome
8309,genome
8310,genome
8312,genome
8313,genome
8314,genome
8315,genome
8317,genome
8318,genome
8320,genome
8321,genome
8322,genome
8323,genome
8324,genome
8325,genome
8326,genome
401541,genome
8328,genome
8329,genome
8330,genome
8331,genome
8332,genome
401546,genome
8334,genome
8335,genome
8336,genome
8337,genome
8338,genome
8339,genome
8340,genome
8341,genome
8342,genome
8343,genome
8344,genome
8345,genome
8346,genome
8347,genome
8348,genome
8349,genome
8350,genome
8351,genome
8352,genome
8353,genome
8354,genome
8355,genome
8356,genome
8357,genome
8358,genome
8359,genome
8360,genome
8361,genome
8362,genome
8363,genome
8364,genome
8365,genome
8366,genome
8367,genome
8368,genome
8369,genome
8370,genome
729262,genome
8372,genome
729264,genome
115253422,genome
8379,genome
8382,genome
8383,genome
8386,genome
8387,genome
8388,genome
8390,genome
8392,genome
8394,genome
8395,genome
8396,genome
401612,genome
8398,genome
8399,genome
401613,genome
8402,genome
8403,genome
8404,genome
8405,genome
8406,genome
8407,genome
8408,genome
8409,genome
8411,genome
8412,genome
8416,genome
8417,genome
8419,genome
8424,genome
8425,genome
8427,genome
8428,genome
8431,genome
401647,genome
8433,genome
8434,genome
8435,genome
8436,genome
8437,genome
8438,genome
8439,genome
8440,genome
729330,genome
8443,genome
8444,genome
8445,genome
8446,genome
8447,genome
8448,genome
8449,genome
8450,genome
8451,genome
8452,genome
8453,genome
8454,genome
8455,genome
8456,genome
401665,genome
8458,genome
8459,genome
8460,genome
729355,genome
8462,genome
8463,genome
8464,genome
171017,genome
729359,genome
8467,genome
8468,genome
8470,genome
8471,genome
171019,genome
8473,genome
8476,genome
8477,genome
8479,genome
8480,genome
8481,genome
8482,genome
8483,genome
8484,genome
8487,genome
729384,genome
139562,genome
8491,genome
8492,genome
8493,genome
8495,genome
8496,genome
8497,genome
8498,genome
8499,genome
8500,genome
8501,genome
8502,genome
8503,genome
8504,genome
8505,genome
8506,genome
8507,genome
8508,genome
401720,genome
8510,genome
8513,genome
8514,genome
8515,genome
8516,genome
8517,genome
8518,genome
8519,genome
8520,genome
8521,genome
8522,genome
139596,genome
8525,genome
8526,genome
8527,genome
8528,genome
8529,genome
8530,genome
8531,genome
8532,genome
8533,genome
8534,genome
8535,genome
8536,genome
8537,genome
8538,genome
8539,genome
8540,genome
8541,genome
8542,genome
8543,genome
8544,genome
8545,genome
8546,genome
8547,genome
8548,genome
8549,genome
8550,genome
729438,genome
729440,genome
8553,genome
8554,genome
8555,genome
8556,genome
8557,genome
8558,genome
8559,genome
8560,genome
139628,genome
8562,genome
8563,genome
8564,genome
8565,genome
8566,genome
8567,genome
8568,genome
8569,genome
8570,genome
729458,genome
8572,genome
8573,genome
8574,genome
8575,genome
8576,genome
8577,genome
8578,genome
729475,genome
8581,genome
8590,genome
8594,genome
8600,genome
8601,genome
8602,genome
8603,genome
8604,genome
8605,genome
8607,genome
8608,genome
8609,genome
203611,genome
8611,genome
8612,genome
8613,genome
8614,genome
8615,genome
8618,genome
729515,genome
8620,genome
8621,genome
8623,genome
8624,genome
8625,genome
8626,genome
8629,genome
8630,genome
8631,genome
8632,genome
8633,genome
8634,genome
8635,genome
8636,genome
8637,genome
8638,genome
8639,genome
729528,genome
8641,genome
8642,genome
8643,genome
8644,genome
8645,genome
8646,genome
8647,genome
8648,genome
8649,genome
8650,genome
8651,genome
139716,genome
8653,genome
8654,genome
8655,genome
139728,genome
100130958,genome
8658,genome
8659,genome
8660,genome
8661,genome
8662,genome
8663,genome
8664,genome
8665,genome
8666,genome
8667,genome
8668,genome
8669,genome
139735,genome
8671,genome
8672,genome
8673,genome
8674,genome
8675,genome
8676,genome
8677,genome
8678,genome
8681,genome
8682,genome
8683,genome
8685,genome
8687,genome
8688,genome
8689,genome
8690,genome
139760,genome
8692,genome
8693,genome
8694,genome
8697,genome
8698,genome
8701,genome
8702,genome
8703,genome
8704,genome
8705,genome
8706,genome
8707,genome
8708,genome
729597,genome
8710,genome
8711,genome
8712,genome
8714,genome
8715,genome
8717,genome
8718,genome
205327,genome
8720,genome
8721,genome
8722,genome
8723,genome
8724,genome
8725,genome
8726,genome
8727,genome
8728,genome
8729,genome
139793,genome
8731,genome
8732,genome
8733,genome
139804,genome
8735,genome
8736,genome
8737,genome
8738,genome
8739,genome
8740,genome
8741,genome
8742,genome
8743,genome
8744,genome
8745,genome
139818,genome
8747,genome
8748,genome
8749,genome
8751,genome
8754,genome
8756,genome
8760,genome
8761,genome
8763,genome
8764,genome
8766,genome
8767,genome
729665,genome
8771,genome
8772,genome
8773,genome
8774,genome
8775,genome
8776,genome
8777,genome
8778,genome
401992,genome
8780,genome
401993,genome
401994,genome
8784,genome
8785,genome
8786,genome
8787,genome
8788,genome
8789,genome
8790,genome
8792,genome
8793,genome
8794,genome
8795,genome
8796,genome
8797,genome
8798,genome
8799,genome
8800,genome
8801,genome
8802,genome
8803,genome
8804,genome
8805,genome
100130988,genome
8807,genome
8808,genome
8809,genome
8811,genome
8812,genome
8813,genome
8814,genome
8815,genome
8816,genome
8817,genome
8818,genome
8819,genome
8820,genome
8821,genome
8822,genome
8823,genome
8824,genome
8825,genome
8826,genome
205428,genome
8828,genome
8829,genome
8831,genome
8832,genome
8833,genome
8834,genome
8835,genome
8836,genome
8837,genome
8838,genome
8839,genome
8840,genome
8841,genome
8842,genome
8843,genome
8844,genome
132014,genome
8846,genome
402055,genome
8848,genome
8850,genome
8851,genome
8852,genome
8853,genome
8854,genome
729747,genome
8856,genome
8857,genome
8858,genome
8859,genome
8861,genome
8862,genome
8863,genome
8864,genome
729759,genome
8867,genome
8869,genome
8870,genome
8871,genome
8872,genome
729767,genome
8874,genome
8875,genome
8876,genome
8877,genome
8878,genome
8879,genome
8880,genome
8881,genome
8882,genome
8883,genome
8884,genome
100049587,genome
8886,genome
8887,genome
8888,genome
8890,genome
8891,genome
8892,genome
8893,genome
8894,genome
8895,genome
8896,genome
8897,genome
8898,genome
8899,genome
8900,genome
402117,genome
8904,genome
8905,genome
8906,genome
8907,genome
8908,genome
8909,genome
8910,genome
8911,genome
8912,genome
8913,genome
8914,genome
8915,genome
402135,genome
8924,genome
8925,genome
8926,genome
8927,genome
8928,genome
8929,genome
8930,genome
106865373,genome
8932,genome
8933,genome
8934,genome
8935,genome
8936,genome
729830,genome
8938,genome
8939,genome
8940,genome
8941,genome
8942,genome
8943,genome
402160,genome
8945,genome
100131017,genome
205564,genome
729852,genome
140032,genome
729857,genome
8968,genome
8969,genome
8970,genome
8971,genome
8972,genome
8973,genome
8974,genome
8975,genome
8976,genome
729873,genome
729877,genome
8985,genome
8986,genome
8987,genome
8988,genome
8989,genome
8991,genome
8992,genome
8993,genome
8994,genome
8995,genome
8996,genome
8997,genome
8999,genome
9001,genome
9002,genome
9013,genome
9014,genome
9015,genome
9016,genome
9019,genome
9020,genome
9021,genome
9022,genome
9023,genome
9024,genome
9025,genome
9026,genome
9027,genome
9028,genome
729920,genome
9031,genome
9032,genome
9033,genome
9034,genome
9037,genome
9038,genome
9039,genome
9040,genome
9043,genome
9044,genome
9045,genome
9046,genome
9047,genome
9048,genome
9049,genome
9050,genome
9051,genome
9052,genome
9053,genome
9054,genome
9055,genome
9056,genome
9057,genome
9058,genome
9060,genome
9061,genome
729956,genome
9063,genome
9064,genome
9066,genome
9068,genome
9069,genome
9070,genome
9071,genome
729966,genome
9073,genome
9074,genome
9075,genome
9076,genome
9077,genome
353500,genome
9079,genome
9080,genome
9081,genome
729974,genome
9083,genome
9084,genome
9085,genome
9086,genome
9087,genome
9088,genome
729978,genome
9091,genome
9092,genome
9093,genome
9094,genome
9095,genome
9096,genome
9097,genome
9098,genome
9099,genome
9100,genome
9101,genome
402317,genome
729991,genome
9104,genome
729993,genome
9107,genome
9108,genome
205717,genome
9110,genome
9111,genome
9112,genome
9113,genome
9114,genome
164633,genome
730005,genome
9117,genome
9118,genome
9119,genome
9120,genome
9121,genome
9122,genome
9123,genome
9124,genome
9125,genome
9126,genome
9127,genome
9128,genome
9129,genome
9130,genome
9131,genome
9132,genome
9133,genome
9134,genome
9135,genome
9136,genome
9138,genome
9139,genome
9140,genome
9141,genome
353513,genome
9143,genome
9144,genome
9145,genome
9146,genome
9147,genome
9148,genome
9149,genome
9150,genome
353514,genome
9152,genome
9153,genome
9154,genome
730051,genome
9156,genome
9158,genome
9159,genome
9162,genome
402381,genome
9166,genome
9167,genome
9168,genome
9169,genome
9170,genome
9172,genome
9173,genome
9175,genome
9177,genome
9179,genome
9180,genome
9181,genome
9182,genome
9183,genome
9184,genome
9185,genome
140258,genome
9187,genome
9188,genome
9189,genome
9191,genome
730087,genome
9194,genome
9196,genome
9197,genome
730094,genome
402415,genome
9200,genome
9201,genome
9202,genome
9203,genome
9204,genome
9205,genome
730098,genome
9208,genome
9209,genome
9210,genome
9211,genome
9212,genome
9213,genome
9214,genome
9215,genome
730112,genome
9217,genome
9218,genome
9219,genome
140290,genome
9221,genome
9223,genome
164656,genome
9227,genome
9228,genome
9229,genome
9230,genome
9231,genome
9232,genome
730130,genome
9235,genome
9236,genome
9238,genome
9240,genome
9241,genome
9242,genome
9244,genome
9245,genome
9246,genome
9247,genome
9248,genome
9249,genome
9252,genome
9253,genome
9254,genome
9255,genome
9256,genome
205860,genome
9258,genome
9260,genome
9261,genome
9262,genome
9263,genome
730159,genome
9265,genome
9266,genome
9267,genome
150159,genome
9270,genome
9271,genome
9274,genome
9275,genome
9276,genome
9277,genome
9278,genome
9282,genome
9283,genome
9284,genome
164668,genome
9287,genome
9289,genome
9290,genome
9293,genome
9294,genome
9295,genome
9296,genome
9306,genome
9308,genome
9310,genome
9311,genome
9312,genome
9313,genome
9314,genome
9315,genome
9317,genome
9318,genome
9319,genome
9320,genome
9321,genome
9322,genome
151649,genome
9324,genome
9325,genome
9326,genome
9328,genome
9329,genome
9330,genome
9331,genome
9332,genome
9333,genome
9334,genome
431705,genome
9337,genome
9338,genome
431707,genome
9340,genome
9341,genome
9342,genome
9343,genome
9344,genome
100130933,genome
9348,genome
9349,genome
9350,genome
9351,genome
9352,genome
9353,genome
9354,genome
9355,genome
9356,genome
402569,genome
9358,genome
402573,genome
9360,genome
9361,genome
9362,genome
9363,genome
9364,genome
9365,genome
140432,genome
9367,genome
9368,genome
9369,genome
9370,genome
9371,genome
9372,genome
9373,genome
9374,genome
9375,genome
9376,genome
9377,genome
9378,genome
9379,genome
9380,genome
9381,genome
9382,genome
140453,genome
140456,genome
140458,genome
140459,genome
9388,genome
9389,genome
9390,genome
9391,genome
9392,genome
140460,genome
9394,genome
140461,genome
140462,genome
9397,genome
9398,genome
9399,genome
9400,genome
9401,genome
9402,genome
9403,genome
9404,genome
140469,genome
9406,genome
9407,genome
9409,genome
9410,genome
9411,genome
9412,genome
9413,genome
9414,genome
9415,genome
9416,genome
197257,genome
197258,genome
9419,genome
9420,genome
9421,genome
9422,genome
9423,genome
9424,genome
9425,genome
9426,genome
9427,genome
197259,genome
9429,genome
255877,genome
9435,genome
9436,genome
9437,genome
9439,genome
9440,genome
9441,genome
9442,genome
9443,genome
9444,genome
9445,genome
9446,genome
9447,genome
9448,genome
402665,genome
9450,genome
9451,genome
9452,genome
9453,genome
9454,genome
9455,genome
9456,genome
9457,genome
9459,genome
9462,genome
9463,genome
9464,genome
9465,genome
9466,genome
9467,genome
9468,genome
9469,genome
9470,genome
402682,genome
9472,genome
9473,genome
9474,genome
9475,genome
9476,genome
9477,genome
9478,genome
9479,genome
9480,genome
9481,genome
9482,genome
9486,genome
9487,genome
9488,genome
9489,genome
9491,genome
140564,genome
9493,genome
100130613,genome
9495,genome
9496,genome
9497,genome
9498,genome
9499,genome
9500,genome
9501,genome
9502,genome
140576,genome
9506,genome
9507,genome
9508,genome
9509,genome
9510,genome
112609,genome
9512,genome
9513,genome
9514,genome
9515,genome
9516,genome
9517,genome
9518,genome
9519,genome
9520,genome
9521,genome
9522,genome
9524,genome
9525,genome
9526,genome
9527,genome
9528,genome
9529,genome
9530,genome
9531,genome
9532,genome
9533,genome
9534,genome
9535,genome
9536,genome
9537,genome
9538,genome
140606,genome
9540,genome
9541,genome
9542,genome
9543,genome
140609,genome
9545,genome
9546,genome
9547,genome
140612,genome
9550,genome
9551,genome
9552,genome
9553,genome
9554,genome
9555,genome
9556,genome
9557,genome
140625,genome
9559,genome
9560,genome
140628,genome
9562,genome
9563,genome
9564,genome
402778,genome
9567,genome
9568,genome
